source,movie,subtitle_id,line_index,context,masked_line,gold_line,gold_pronoun
IndicDialogue,Dhamaka,1957450323,436,"‪एक सेकंड होल्ड कीजिए।
‪-क्या करें? बॉस? ‪- अर्जुन जी।
‪-सुन रहे हैं न आप? ‪-हाँ।
‪तो आप ये सब पैसों के लिए कर रहे हैं?
‪मैं आपकी आवाज़ को ज़्यादा से ‪ज़्यादा लोगों तक ले जा सकता हूँ।",‪और ____ मेरी तरह कोई और सुनेगा भी नहीं।,‪और आपको मेरी तरह कोई और सुनेगा भी नहीं।,आपको
IndicDialogue,Dhamaka,1957450323,438,"‪-सुन रहे हैं न आप? ‪-हाँ।
‪तो आप ये सब पैसों के लिए कर रहे हैं?
‪मैं आपकी आवाज़ को ज़्यादा से ‪ज़्यादा लोगों तक ले जा सकता हूँ।
‪और आपको मेरी तरह कोई और सुनेगा भी नहीं।
‪ अरे, वो सब तो ठीक है, ‪लेकिन पैसे हमको चाहिए।",‪पैसे ____ मिल जाएंगे।,‪पैसे आपको मिल जाएंगे।,आपको
IndicDialogue,Dhamaka,1957450323,440,"‪मैं आपकी आवाज़ को ज़्यादा से ‪ज़्यादा लोगों तक ले जा सकता हूँ।
‪और आपको मेरी तरह कोई और सुनेगा भी नहीं।
‪ अरे, वो सब तो ठीक है, ‪लेकिन पैसे हमको चाहिए।
‪पैसे आपको मिल जाएंगे।
‪बस शो कर दीजिए क्योंकि शो शुरू करना है।",‪दूसरे चैनल ____ बातें ‪तोड़-मरोड़ के पेश करेंगे।,‪दूसरे चैनल आपकी बातें ‪तोड़-मरोड़ के पेश करेंगे।,आपकी
IndicDialogue,Dhamaka,1957450323,441,"‪और आपको मेरी तरह कोई और सुनेगा भी नहीं।
‪ अरे, वो सब तो ठीक है, ‪लेकिन पैसे हमको चाहिए।
‪पैसे आपको मिल जाएंगे।
‪बस शो कर दीजिए क्योंकि शो शुरू करना है।
‪दूसरे चैनल आपकी बातें ‪तोड़-मरोड़ के पेश करेंगे।","‪उनको ____ मतलब नहीं है, ‪उनको अपने चैनल से मतलब है।","‪उनको आपसे मतलब नहीं है, ‪उनको अपने चैनल से मतलब है।",आपसे
IndicDialogue,Dhamaka,1957450323,442,"‪ अरे, वो सब तो ठीक है, ‪लेकिन पैसे हमको चाहिए।
‪पैसे आपको मिल जाएंगे।
‪बस शो कर दीजिए क्योंकि शो शुरू करना है।
‪दूसरे चैनल आपकी बातें ‪तोड़-मरोड़ के पेश करेंगे।
‪उनको आपसे मतलब नहीं है, ‪उनको अपने चैनल से मतलब है।","‪मैं अलग हूँ। मेरे शो में ना, ____ ‪जिससे जैसे बात करनी है, कर सकते हैं।","‪मैं अलग हूँ। मेरे शो में ना, आपको ‪जिससे जैसे बात करनी है, कर सकते हैं।",आपको
IndicDialogue,Dhamaka,1957450323,443,"‪पैसे आपको मिल जाएंगे।
‪बस शो कर दीजिए क्योंकि शो शुरू करना है।
‪दूसरे चैनल आपकी बातें ‪तोड़-मरोड़ के पेश करेंगे।
‪उनको आपसे मतलब नहीं है, ‪उनको अपने चैनल से मतलब है।
‪मैं अलग हूँ। मेरे शो में ना, आपको ‪जिससे जैसे बात करनी है, कर सकते हैं।","‪जिसके बारे में जो बोलना है, ____ ‪बोल सकते हैं। लेकिन अब शो शुरू करते हैं।","‪जिसके बारे में जो बोलना है, आप ‪बोल सकते हैं। लेकिन अब शो शुरू करते हैं।",आप
IndicDialogue,Dhamaka,1957450323,447,"‪मैं अलग हूँ। मेरे शो में ना, आपको ‪जिससे जैसे बात करनी है, कर सकते हैं।
‪जिसके बारे में जो बोलना है, आप ‪बोल सकते हैं। लेकिन अब शो शुरू करते हैं।
‪ ठीक है। जी।
‪बहुत-बहुत शुक्रिया।
‪ अब शुरू कीजिए। हमको पैसे भी ‪मिल गए हैं। शुरु कीजिए। धन्यवाद।",‪____ सच में पैसे दे दिए?,‪आपने सच में पैसे दे दिए?,आपने
IndicDialogue,Dhamaka,1957450323,448,"‪जिसके बारे में जो बोलना है, आप ‪बोल सकते हैं। लेकिन अब शो शुरू करते हैं।
‪ ठीक है। जी।
‪बहुत-बहुत शुक्रिया।
‪ अब शुरू कीजिए। हमको पैसे भी ‪मिल गए हैं। शुरु कीजिए। धन्यवाद।
‪आपने सच में पैसे दे दिए?",‪____ बस हमारी रेटिंग्स ऊपर लाओ। तुम्हें ‪तुम्हारी प्राइम-टाइम की सीट मिल जाएगी।,‪तुम बस हमारी रेटिंग्स ऊपर लाओ। तुम्हें ‪तुम्हारी प्राइम-टाइम की सीट मिल जाएगी।,तुम
IndicDialogue,Dhamaka,1957450323,453,"‪तुम बस हमारी रेटिंग्स ऊपर लाओ। तुम्हें ‪तुम्हारी प्राइम-टाइम की सीट मिल जाएगी।
‪ लाइव प्रसारण में दस सेकंड हैं।
‪ठीक है।
‪रघुबीर,
‪-अब हम लाइव जाने वाले हैं। ‪- हम्म।","‪और मैं ____ जो भी सवाल पूछूँगा, ‪आप उसके साफ़-साफ़ जवाब देना, ठीक है?","‪और मैं आपसे जो भी सवाल पूछूँगा, ‪आप उसके साफ़-साफ़ जवाब देना, ठीक है?",आपसे
IndicDialogue,Dhamaka,1957450323,465,"{\an8}‪मैं हूँ अर्जुन पाठक ‪और आप देख रहे हैं भरोसा 24x7।
{\an8}‪जो भी कहूँगा, सच कहूँगा।
‪ आज हमारा देश एक ‪आतंकवादी धमाके से सहमा हुआ है।
{\an8}‪आज मैं एक एक्सक्लूसिव इंटरव्यू में,
{\an8}‪उस आतंकवादी से बात करूँगा ‪जिसने सी लिंक पर धमाका किया।","{\an8}‪रघुबीर जी, क्या ____ मुझे सुन पा रहे हैं?","{\an8}‪रघुबीर जी, क्या आप मुझे सुन पा रहे हैं?",आप
IndicDialogue,Dhamaka,1957450323,468,"{\an8}‪आज मैं एक एक्सक्लूसिव इंटरव्यू में,
{\an8}‪उस आतंकवादी से बात करूँगा ‪जिसने सी लिंक पर धमाका किया।
{\an8}‪रघुबीर जी, क्या आप मुझे सुन पा रहे हैं?
‪ देख भी पा रहे हैं आपको।
‪सी लिंक क्यों उड़ाया?","{\an8}‪रघुबीर जी, मैं अपने दर्शकों और देशवासियों ‪की तरफ से ____ ये जानना चाहूँगा","{\an8}‪रघुबीर जी, मैं अपने दर्शकों और देशवासियों ‪की तरफ से आपसे ये जानना चाहूँगा",आपसे
IndicDialogue,Dhamaka,1957450323,469,"{\an8}‪उस आतंकवादी से बात करूँगा ‪जिसने सी लिंक पर धमाका किया।
{\an8}‪रघुबीर जी, क्या आप मुझे सुन पा रहे हैं?
‪ देख भी पा रहे हैं आपको।
‪सी लिंक क्यों उड़ाया?
{\an8}‪रघुबीर जी, मैं अपने दर्शकों और देशवासियों ‪की तरफ से आपसे ये जानना चाहूँगा",{\an8}‪कि सी लिंक को ____ क्यों उड़ाया?,{\an8}‪कि सी लिंक को आपने क्यों उड़ाया?,आपने
IndicDialogue,Dhamaka,1957450323,471,"‪ देख भी पा रहे हैं आपको।
‪सी लिंक क्यों उड़ाया?
{\an8}‪रघुबीर जी, मैं अपने दर्शकों और देशवासियों ‪की तरफ से आपसे ये जानना चाहूँगा
{\an8}‪कि सी लिंक को आपने क्यों उड़ाया?
{\an8}‪ क्योंकि उसे हमने बनाया था।",{\an8}‪सी लिंक को? ____ बनाया था?,{\an8}‪सी लिंक को? आपने बनाया था?,आपने
IndicDialogue,Dhamaka,1957450323,478,"‪हमें भी अपने परिवार का पेट भरना था।
‪बच्चों को स्कूल भेजना था। ‪तो हमने हर तरह की दिहाड़ी मजदूरी की।
‪सड़कें बनाई, पुल बनाए, इमारतें बनाई।
‪जो भी काम हमारे और हमारे परिवार का ‪पेट भर सके, वो हर काम किया।
‪'सी लिंक बना था सन 2000 में'",{\an8}‪____ साल 2000 में वहाँ पर काम किया था?,{\an8}‪आपने साल 2000 में वहाँ पर काम किया था?,आपने
IndicDialogue,Dhamaka,1957450323,499,"‪ इस देश में, करोड़ों रूपए खर्च ‪हो रहे हैं उन विज्ञापनों पर
‪जहाँ दिखाया जा रहा है ‪कि देश विकास कर रहा है।
‪और हमें देखिए, बीस साल बाद भी,
‪अपनी जान को ज़ोखिम में ‪डालकर हज़ार रूपए के लिए,
‪उस पुल पर सीमेंट पोत रहे थे।","‪जी, मैं ____ दर्द समझ सकता हूँ।","‪जी, मैं आपका दर्द समझ सकता हूँ।",आपका
IndicDialogue,Dhamaka,1957450323,501,"‪और हमें देखिए, बीस साल बाद भी,
‪अपनी जान को ज़ोखिम में ‪डालकर हज़ार रूपए के लिए,
‪उस पुल पर सीमेंट पोत रहे थे।
‪जी, मैं आपका दर्द समझ सकता हूँ।
‪अर्जुन, थोड़ा धीमे करो, ‪थोड़ा सा भावुक करो।",‪____ अपना वक़्त लीजिए।,‪आप अपना वक़्त लीजिए।,आप
IndicDialogue,Dhamaka,1957450323,514,"‪हमने लाख कोशिश की बचाने की, लेकिन
‪जो लोग उन्हें असल में बचा सकें,
‪वो लोग तो सब ये बड़े लोगों की ‪आने की तैयारी में लग गए थे।
‪वो तीन लोग बस इसलिए मर गए क्योंकि
‪वो सब अपनी ईमानदारी से ‪बस हज़ार रूपये ज़्यादा कमाना चाहते थे।",‪सिर्फ़ हज़ार रूपये। इतने का तो ____ लोग ‪एक वक़्त का खाना मंगा लेते हो।,‪सिर्फ़ हज़ार रूपये। इतने का तो आप लोग ‪एक वक़्त का खाना मंगा लेते हो।,आप
IndicDialogue,Dhamaka,1957450323,533,"{\an8}‪हम भी हंसी-ख़ुशी जीना चाहते थे।
‪और इस देश के लिए हम लोगों ने
‪कुत्तों की तरह काम किया, ‪लेकिन इस देश के लोगों ने
‪हम जैसे लोगों को ना कुत्ता ही समझ रखा है
‪जो आए दिन यूँ ही मरते रहते हैं।",‪____ समझ रहे हैं न हम क्या बोलना चाहते हैं।,‪आप समझ रहे हैं न हम क्या बोलना चाहते हैं।,आप
IndicDialogue,Dhamaka,1957450323,548,"‪हम सिर्फ़ वो सम्मान चाहते हैं बस ‪जो इस देश के हर एक नागरिक को मिलना चाहिए।
{\an8}‪उन्हें टीवी के सामने आना पड़ेगा ‪और माफ़ी माँगना पड़ेगा।
‪उन तीन मजदूरों से, उनके परिवारों से।
‪ताकि इस देश के हर एक नागरिक के सर में
‪बदलाव की एक उम्मीद बनी रहे।","{\an8}‪देखिए, रघुबीर जी, मैं ____ ‪भावनाएं समझ सकता हूँ,","{\an8}‪देखिए, रघुबीर जी, मैं आपकी ‪भावनाएं समझ सकता हूँ,",आपकी
IndicDialogue,Dhamaka,1957450323,553,"{\an8}‪देखिए, रघुबीर जी, मैं आपकी ‪भावनाएं समझ सकता हूँ,
{\an8}‪लेकिन मुझे लगता नहीं ‪कि मिनिस्टर साहब यहाँ पर आ पाएंगे।
{\an8}‪ क्यों नहीं आ पाएंगे? ‪अरे नहीं, ये ग़लत है।
‪देखिए, मेरे बोलने का मतलब समझिए…
‪ हाँ।",‪मैं सारी माँगें भी ____ ‪पूरी नहीं कर सकता ना।,‪मैं सारी माँगें भी आपकी ‪पूरी नहीं कर सकता ना।,आपकी
IndicDialogue,Dhamaka,1957450323,554,"{\an8}‪लेकिन मुझे लगता नहीं ‪कि मिनिस्टर साहब यहाँ पर आ पाएंगे।
{\an8}‪ क्यों नहीं आ पाएंगे? ‪अरे नहीं, ये ग़लत है।
‪देखिए, मेरे बोलने का मतलब समझिए…
‪ हाँ।
‪मैं सारी माँगें भी आपकी ‪पूरी नहीं कर सकता ना।","{\an8}‪ तो ठीक है, ____ दर्शकों को ‪हम बता देते हैं कि आपने","{\an8}‪ तो ठीक है, आपके दर्शकों को ‪हम बता देते हैं कि आपने",आपके
IndicDialogue,Dhamaka,1957450323,562,"‪ हाँ, आपने गाली दी थी।
‪क्या हो रहा है? अर्जुन?
‪ आपने गाली दी थी। ‪नहीं, आपने ही गाली दी थी न।
‪देखिए, आपको कोई गलतफहमी हो रही है।
‪गाली तो मेरे दिमाग में भी नहीं आती, ‪मैं… बोलना तो दूर की बात है।","‪""____ पता है तेरे जैसे कुत्ते भौंकते ‪बहुत हैं और करते कुछ नहीं हैं।""","‪""तुझे पता है तेरे जैसे कुत्ते भौंकते ‪बहुत हैं और करते कुछ नहीं हैं।""",तुझे
IndicDialogue,Dhamaka,1957450323,575,"‪अरे, वो प्रसारित नहीं हो रहा था।
‪बाहर आओ।
‪-कुतिया। ‪- भरोसा 24x7 पर,
‪मैं हूँ कृपा वैद्य।
‪तकनीकी कारणों की वजह से ‪हमारा संपर्क स्टूडियो से कट चुका है।",‪- हमें अर्जुन जी से बात करनी है। ‪- मेरा ____ एक सवाल है।,‪- हमें अर्जुन जी से बात करनी है। ‪- मेरा आपसे एक सवाल है।,आपसे
IndicDialogue,Dhamaka,1957450323,578,"‪मैं हूँ कृपा वैद्य।
‪तकनीकी कारणों की वजह से ‪हमारा संपर्क स्टूडियो से कट चुका है।
‪- हमें अर्जुन जी से बात करनी है। ‪- मेरा आपसे एक सवाल है।
‪ हमें अर्जुन जी से ‪सिर्फ़ बात करनी है।
‪ माफ़ कीजिएगा, रघुबीर…","‪ अर्जुन जी, ____ किधर हैं? ‪हमको पता है कि…","‪ अर्जुन जी, आप किधर हैं? ‪हमको पता है कि…",आप
IndicDialogue,Dhamaka,1957450323,581,"‪ हमें अर्जुन जी से ‪सिर्फ़ बात करनी है।
‪ माफ़ कीजिएगा, रघुबीर…
‪ अर्जुन जी, आप किधर हैं? ‪हमको पता है कि…
‪वो क्यों?
‪ रघुबीर जी ‪उनसे संपर्क नहीं हो पा रहा है।",‪हम जल्दी ही ____ उनके पास…,‪हम जल्दी ही आपको उनके पास…,आपको
IndicDialogue,Dhamaka,1957450323,583,"‪ अर्जुन जी, आप किधर हैं? ‪हमको पता है कि…
‪वो क्यों?
‪ रघुबीर जी ‪उनसे संपर्क नहीं हो पा रहा है।
‪हम जल्दी ही आपको उनके पास…
‪ अर्जुन जी किधर हैं? ‪किधर हैं अर्जुन जी?",‪ ____ थोड़ा शांत हो जाइए।,‪ आप थोड़ा शांत हो जाइए।,आप
IndicDialogue,Dhamaka,1957450323,586,"‪हम जल्दी ही आपको उनके पास…
‪ अर्जुन जी किधर हैं? ‪किधर हैं अर्जुन जी?
‪ आप थोड़ा शांत हो जाइए।
‪वो मुझसे बात करना चाहता है।
‪मैं ही उसे हैंडल कर सकता हूँ। ‪जा न, नहीं चाहिए कॉफी!",‪ मेरा ____ एक सवाल है…,‪ मेरा आपसे एक सवाल है…,आपसे
IndicDialogue,Dhamaka,1957450323,587,"‪ अर्जुन जी किधर हैं? ‪किधर हैं अर्जुन जी?
‪ आप थोड़ा शांत हो जाइए।
‪वो मुझसे बात करना चाहता है।
‪मैं ही उसे हैंडल कर सकता हूँ। ‪जा न, नहीं चाहिए कॉफी!
‪ मेरा आपसे एक सवाल है…",{\an8}‪ ____ मंत्री जी को ‪इधर बुला सकती हैं?,{\an8}‪ आप मंत्री जी को ‪इधर बुला सकती हैं?,आप
IndicDialogue,Dhamaka,1957450323,595,"‪ ये संभव नहीं हो पाएगा, रघुबीर जी।
‪ये कल की लड़की, ‪ये मुझसे टिप्स मांगती है एंकरिंग में।
‪इसको, ये लेगी मेरी जगह? हमारी डील हुई थी।
‪वो मुझसे बात करना चाहता है।
{\an8}‪तुमने पहले ही बहुत ‪गड़बड़ कर दी है। चुप रहो!",{\an8}‪यानि ____ ये कह रहे हैं ‪कि आगे और भी ब्लास्ट हो सकते हैं?,{\an8}‪यानि आप ये कह रहे हैं ‪कि आगे और भी ब्लास्ट हो सकते हैं?,आप
IndicDialogue,Dhamaka,1957450323,599,"{\an8}‪तुमने पहले ही बहुत ‪गड़बड़ कर दी है। चुप रहो!
{\an8}‪यानि आप ये कह रहे हैं ‪कि आगे और भी ब्लास्ट हो सकते हैं?
‪ उसने क्या कहा?
{\an8}‪हैलो? रघुबीर जी?
‪ हँह। उसने…",{\an8}‪-____ मेरी आवाज़… ‪-,{\an8}‪-आपको मेरी आवाज़… ‪-,आपको
IndicDialogue,Dhamaka,1957450323,624,"‪तुम्हारा दिमाग ख़राब हो गया है?
‪मैं चेतावनी दे रहा हूँ, ‪मीडिया से पंगा मत लो।
‪ आपकी एंकर को तो ‪ज़रा सी चोट लगी है।
‪शुक्र मनाइए, आप अभी तक ठीक हैं।
‪मतलब?","‪ हम अगर ____ जगह होते ना, ‪तो हमसे थोड़ी इज़्ज़त से बात कर रहे होते।","‪ हम अगर आपकी जगह होते ना, ‪तो हमसे थोड़ी इज़्ज़त से बात कर रहे होते।",आपकी
IndicDialogue,Dhamaka,1957450323,625,"‪मैं चेतावनी दे रहा हूँ, ‪मीडिया से पंगा मत लो।
‪ आपकी एंकर को तो ‪ज़रा सी चोट लगी है।
‪शुक्र मनाइए, आप अभी तक ठीक हैं।
‪मतलब?
‪ हम अगर आपकी जगह होते ना, ‪तो हमसे थोड़ी इज़्ज़त से बात कर रहे होते।",‪क्योंकि ____ इयरपीस में भी बम है।,‪क्योंकि आपके इयरपीस में भी बम है।,आपके
IndicDialogue,Dhamaka,1957450323,634,"‪-मेज़ से हिलेंगे, तो बम फटेगा। ‪-
‪किसने मुझे ये इयरपीस दिया? किस कम…
‪- अर्जुन जी… ‪-किसने ये इयरपीस दिया?
‪अर्जुन, अगली हमारी बारी। तैयार रहो।
‪- अर्जुन के… ‪-","‪ कुर्सी से हिलेंगे तो ये बम फटेगा, ‪____ किसी से बोलेंगे तो भी ये बम फटेगा।","‪ कुर्सी से हिलेंगे तो ये बम फटेगा, ‪आप किसी से बोलेंगे तो भी ये बम फटेगा।",आप
IndicDialogue,Dhamaka,1957450323,641,"‪- ‪-आह।
‪ आपने इस देश को ‪बहुत ""धमाकेदार ख़बरें"" दी हैं ना।
‪आज ये पूरा देश आपका सर ‪धमाके से उड़ते हुए देखेगा।
‪तुम… तुम ऐसा क्यों कर रहे हो ‪मेरे साथ? तुम जानते हो मुझे?
‪ अरे, आपको कौन नहीं जानता, ‪अर्जुन जी।",‪सन 2015 में तो ____ भरोसे के रिपोर्टर थे।,‪सन 2015 में तो आप भरोसे के रिपोर्टर थे।,आप
IndicDialogue,Dhamaka,1957450323,642,"‪ आपने इस देश को ‪बहुत ""धमाकेदार ख़बरें"" दी हैं ना।
‪आज ये पूरा देश आपका सर ‪धमाके से उड़ते हुए देखेगा।
‪तुम… तुम ऐसा क्यों कर रहे हो ‪मेरे साथ? तुम जानते हो मुझे?
‪ अरे, आपको कौन नहीं जानता, ‪अर्जुन जी।
‪सन 2015 में तो आप भरोसे के रिपोर्टर थे।",‪फिर तीन साल ____ ये सबसे ‪भरोसेमंद न्यूज़ एंकर का पूरा अवार्ड मिला।,‪फिर तीन साल आपको ये सबसे ‪भरोसेमंद न्यूज़ एंकर का पूरा अवार्ड मिला।,आपको
IndicDialogue,Dhamaka,1957450323,644,"‪तुम… तुम ऐसा क्यों कर रहे हो ‪मेरे साथ? तुम जानते हो मुझे?
‪ अरे, आपको कौन नहीं जानता, ‪अर्जुन जी।
‪सन 2015 में तो आप भरोसे के रिपोर्टर थे।
‪फिर तीन साल आपको ये सबसे ‪भरोसेमंद न्यूज़ एंकर का पूरा अवार्ड मिला।
‪- ‪- हैं।",‪तो प्राइम-टाइम न्यूज़ में तो ‪____ सबसे बड़े नाम बन गए अर्जुन जी।,‪तो प्राइम-टाइम न्यूज़ में तो ‪आप सबसे बड़े नाम बन गए अर्जुन जी।,आप
IndicDialogue,Dhamaka,1957450323,649,"‪तो प्राइम-टाइम न्यूज़ में तो ‪आप सबसे बड़े नाम बन गए अर्जुन जी।
‪अर्जुन, तैयार? ‪हमें शुरू करना होगा। चलो भी।
‪वो लड़की को क्या हुआ? उसका बम कैसे फटा?
‪-क्या वो ठीक है? ‪- वो ठीक है।
‪ख़ुद को संभालो। हमारे पास ‪इस सबके लिए अभी वक़्त नहीं है।","‪ हम ____ क्यों ‪कॉल कर रहे हैं, पता है?","‪ हम आपको क्यों ‪कॉल कर रहे हैं, पता है?",आपको
IndicDialogue,Dhamaka,1957450323,650,"‪अर्जुन, तैयार? ‪हमें शुरू करना होगा। चलो भी।
‪वो लड़की को क्या हुआ? उसका बम कैसे फटा?
‪-क्या वो ठीक है? ‪- वो ठीक है।
‪ख़ुद को संभालो। हमारे पास ‪इस सबके लिए अभी वक़्त नहीं है।
‪ हम आपको क्यों ‪कॉल कर रहे हैं, पता है?",‪कोई हमारी बात नहीं सुनेगा। ‪____ बात सब सुनते हैं।,‪कोई हमारी बात नहीं सुनेगा। ‪आपकी बात सब सुनते हैं।,आपकी
IndicDialogue,Dhamaka,1957450323,651,"‪वो लड़की को क्या हुआ? उसका बम कैसे फटा?
‪-क्या वो ठीक है? ‪- वो ठीक है।
‪ख़ुद को संभालो। हमारे पास ‪इस सबके लिए अभी वक़्त नहीं है।
‪ हम आपको क्यों ‪कॉल कर रहे हैं, पता है?
‪कोई हमारी बात नहीं सुनेगा। ‪आपकी बात सब सुनते हैं।","‪____ जो ये… न्यूज़ चलाते हैं न, ‪वो सब सुनते हैं।","‪आप जो ये… न्यूज़ चलाते हैं न, ‪वो सब सुनते हैं।",आप
IndicDialogue,Dhamaka,1957450323,653,"‪ख़ुद को संभालो। हमारे पास ‪इस सबके लिए अभी वक़्त नहीं है।
‪ हम आपको क्यों ‪कॉल कर रहे हैं, पता है?
‪कोई हमारी बात नहीं सुनेगा। ‪आपकी बात सब सुनते हैं।
‪आप जो ये… न्यूज़ चलाते हैं न, ‪वो सब सुनते हैं।
‪ये जो फेसबुक और ट्विटर पर ट्रेंड होती है,",‪तो मंत्री जी को ____ बुलाएंगे ‪तो मंत्री जी भी सॉरी बोलेगा।,‪तो मंत्री जी को आप बुलाएंगे ‪तो मंत्री जी भी सॉरी बोलेगा।,आप
IndicDialogue,Dhamaka,1957450323,677,"‪मुझसे नहीं होगा।
‪अर्जुन, तैयार हो जाओ।
‪ शो शुरू कीजिए, अर्जुन जी।
‪ चलो, अर्जुन। हमें शुरू करना होगा।
‪-मुझे एक मिनट चाहिए। ‪-बहुत समय जा चुका है।",‪ ____ शुरु नहीं किया?,‪ आपने शुरु नहीं किया?,आपने
IndicDialogue,Dhamaka,1957450323,689,"‪ अर्जुन, लाइव होंगे पाँच…
‪-चार, तीन… ‪-
‪ऑन एयर
{\an8}‪हमें अभी-अभी पता चला है ‪कि सी लिंक पर एक और ब्लास्ट हुआ है।
{\an8}‪अ, हमारी टीम वहाँ पर मौजूद है और साथ ही ‪साथ हमारी रिपोर्टर सौम्या मेहरा पाठक।","‪सौम्या मेहरा पाठक, ____ वहाँ पर हैं? आप ‪जवाब दीजिए, प्लीज़। सौम्या मेहरा पाठक।","‪सौम्या मेहरा पाठक, आप वहाँ पर हैं? आप ‪जवाब दीजिए, प्लीज़। सौम्या मेहरा पाठक।",आप
IndicDialogue,Dhamaka,1957450323,739,"‪-नहीं। ‪- कॉल कीजिए।
‪नंबर है 781764358.
‪अमीश देवनर।
‪सर, मैं उससे कह रही हूँ।
‪- जल्दी कीजिए। ‪-सुन नहीं रहा।","{\an8}‪जब तक वो जवाब देते हैं, ‪मैं ____ एक सवाल पूछना चाहता हूँ।","{\an8}‪जब तक वो जवाब देते हैं, ‪मैं आपसे एक सवाल पूछना चाहता हूँ।",आपसे
IndicDialogue,Dhamaka,1957450323,740,"‪नंबर है 781764358.
‪अमीश देवनर।
‪सर, मैं उससे कह रही हूँ।
‪- जल्दी कीजिए। ‪-सुन नहीं रहा।
{\an8}‪जब तक वो जवाब देते हैं, ‪मैं आपसे एक सवाल पूछना चाहता हूँ।","‪____ कहा था आप तीस साल से ‪मजदूरी कर रहे हैं,","‪आपने कहा था आप तीस साल से ‪मजदूरी कर रहे हैं,",आपने
IndicDialogue,Dhamaka,1957450323,742,"‪सर, मैं उससे कह रही हूँ।
‪- जल्दी कीजिए। ‪-सुन नहीं रहा।
{\an8}‪जब तक वो जवाब देते हैं, ‪मैं आपसे एक सवाल पूछना चाहता हूँ।
‪आपने कहा था आप तीस साल से ‪मजदूरी कर रहे हैं,
‪-तो सच में मजदूर हैं? ‪-",‪क्यों ____ क्या लगता है हम लोग ‪जो पेट भरने का काम करते हैं,‪क्यों आपको क्या लगता है हम लोग ‪जो पेट भरने का काम करते हैं,आपको
IndicDialogue,Dhamaka,1957450323,749,"‪अगर वो फ़ोन नहीं उठा रहे ‪तो दोबारा कॉल मत करना।
{\an8}‪ हमें भी गुस्सा आ सकता है।
{\an8}‪हमको सिर्फ़ यह नहीं पता होता कि ‪हमारी आवाज़ लोगों तक कैसे पहुँचाएं।
{\an8}‪लेकिन ये सीख भी हमें मिल गई है अभी। ‪वो फ़ोन उठाए क्या, देखिए फ़ोन उठाए?
‪देखिए हम उन्हें लगातार कॉल करते रहेंगे।","‪लेकिन जब तक वो जवाब देते हैं, ‪मैं ____ एक और सवाल पूछना चाहता हूँ।","‪लेकिन जब तक वो जवाब देते हैं, ‪मैं आपसे एक और सवाल पूछना चाहता हूँ।",आपसे
IndicDialogue,Dhamaka,1957450323,750,"{\an8}‪ हमें भी गुस्सा आ सकता है।
{\an8}‪हमको सिर्फ़ यह नहीं पता होता कि ‪हमारी आवाज़ लोगों तक कैसे पहुँचाएं।
{\an8}‪लेकिन ये सीख भी हमें मिल गई है अभी। ‪वो फ़ोन उठाए क्या, देखिए फ़ोन उठाए?
‪देखिए हम उन्हें लगातार कॉल करते रहेंगे।
‪लेकिन जब तक वो जवाब देते हैं, ‪मैं आपसे एक और सवाल पूछना चाहता हूँ।","{\an8}‪अगर ____ जो भी बोल रहे हैं, वो सच है,","{\an8}‪अगर आप जो भी बोल रहे हैं, वो सच है,",आप
IndicDialogue,Dhamaka,1957450323,767,"‪ देखिए, सुरक्षा की वजह से, इसके ‪बारे में आपको कुछ नहीं कह सकता।
{\an8}‪हमारे पास ये सब बातों के लिए ‪वक़्त नहीं है, अमीश जी।
‪आप समझ रहे हैं न निर्दोष लोगों की ‪जानें ख़तरे में है?
‪ जी, मैंने आपको बताया कि मेरे पास ‪इस बात को लेकर कोई आधिकारिक जानकरी नहीं।
‪ देखिए, सरकार के बैठे रहने से ‪अगर लोगों की जान जाती है,",{\an8}‪तो जनता ____ माफ़ नहीं कर पाएगी।,{\an8}‪तो जनता आपको माफ़ नहीं कर पाएगी।,आपको
IndicDialogue,Dhamaka,1957450323,769,"‪आप समझ रहे हैं न निर्दोष लोगों की ‪जानें ख़तरे में है?
‪ जी, मैंने आपको बताया कि मेरे पास ‪इस बात को लेकर कोई आधिकारिक जानकरी नहीं।
‪ देखिए, सरकार के बैठे रहने से ‪अगर लोगों की जान जाती है,
{\an8}‪तो जनता आपको माफ़ नहीं कर पाएगी।
‪मैं प्रवीण कामत हूँ, ‪काउंटर-टैररिज़्म यूनिट से।",‪____ बाहर जाइए। मैं इसे संभालूँगा।,‪आप बाहर जाइए। मैं इसे संभालूँगा।,आप
IndicDialogue,Dhamaka,1957450323,770,"‪ जी, मैंने आपको बताया कि मेरे पास ‪इस बात को लेकर कोई आधिकारिक जानकरी नहीं।
‪ देखिए, सरकार के बैठे रहने से ‪अगर लोगों की जान जाती है,
{\an8}‪तो जनता आपको माफ़ नहीं कर पाएगी।
‪मैं प्रवीण कामत हूँ, ‪काउंटर-टैररिज़्म यूनिट से।
‪आप बाहर जाइए। मैं इसे संभालूँगा।","‪- ____ सुन पा रहे हैं? ‪- जी, हम पूरी कोशिश कर रहे हैं।","‪- आप सुन पा रहे हैं? ‪- जी, हम पूरी कोशिश कर रहे हैं।",आप
