source,movie,subtitle_id,line_index,context,masked_line,gold_line,gold_pronoun
IndicDialogue,Lust Stories 2,1958186552,257,"बहुत हॉट।
अर्जुन तेरे लिए हॉट नहीं है?
नहीं, वो... वो बहुत हॉट है। मेरा मतलब बहुत आकर्षक है।
 शायद मैं टैन्स थी।
परफॉर्मेंस प्रेशर ना?","और ____ ही वजह से, जब मैं बेड पर थी तब भी आप ही मेरे दिमाग में थीं।","और आपकी ही वजह से, जब मैं बेड पर थी तब भी आप ही मेरे दिमाग में थीं।",आपकी
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,596,"कार डीलरशिप, जूलरी, कमर्शियल प्रॉपर्टी, इंश्योरेंस...
ओह! लाला है तू?
लाला हूँ मैं।
मुझे लाला लोग कतई पसंद नहीं।
मुझे लाला पीपल पसंद नहीं।",____ लाला पीपल से प्यार हो जाएगा।,तुझे लाला पीपल से प्यार हो जाएगा।,तुझे
IndicDialogue,The Great Indian Family,1958355201,871,"आपको जय श्रीराम कहते हैं अल्लाहु अकबर...?
भैया प्लीज..
ऐ... औकात में.. समझे...
काहे की बेटा.. हमारा मोहल्ला है ये।
यहां बकैती चलेगी तो सिर्फ हमारी।",तो ____ लिए अच्छा यहीं होगा बेटा। कम हो लो इधर से...,तो तुम्हारे लिए अच्छा यहीं होगा बेटा। कम हो लो इधर से...,तुम्हारे
IndicDialogue,Axone,1956818787,731,"-  मुझे एक प्लेट घोंघे दीजिए। -  ठीक है।
रॉबिन जल्दी करो यार!
इतनी देर क्यों लगा रहा है?
मैडम, लेकिन मैं बस यह कह रही हूँ कि उसकी
शादी है तो हम इसे ख़ास बनाने की कोशिश कर रहे हैं।","देखो, ____ ऑर्डर दे सकती हो। शायद मैं","देखो, तुम ऑर्डर दे सकती हो। शायद मैं",तुम
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,2589,"और परसों के पहले दिन मुझे पक्का याद है मैंने खाया था टिफ़िन।
और कल भी मैं खाने ही लगी थी कि उतने में इसका फ़ोन आ गया,
कि ऑफ़िस के नीचे हूँ, आजा बियर पिएंगे।
बियर पीते-पीते डबास का कॉल आ गया,
तो ये बोला ढाबे चलते हैं।",____ बिल क्यों रखती है? फेंक क्यों नहीं देती?,तू बिल क्यों रखती है? फेंक क्यों नहीं देती?,तू
IndicDialogue,Indoo Ki Jawani,1957132233,1697,"तू होता कौन है मुझे बाहर निकालने वाला? मेरी बात सुनो, इंडिया।
एक तो जबरदस्ती घुसा है और हीरो बन रहा है?
जबरदस्ती मैं घुसा हूँ या तुम? मुझे मालूम है तू कौन है, समझा?
अच्छा, तुझे पता है मैं कौन हूँ।
तू निकल वर्ना बहुत पिटेगा।",-मुझे मारेगा ____? -तेरी तो…,-मुझे मारेगा तू? -तेरी तो…,तू
IndicDialogue,Ginny Weds Sunny,1956951114,1211,"‎म्म-हम्म।
‎फिर किससे?
‎है एक लड़का... दोस्त है, अच्छा है।
‎-क्या नाम है? ‎-सतनाम सेठी।
‎सतनाम सेठी, अच्छा।",‎मिली कहाँ ____ उससे? तेरे ऑफ़िस में काम करता है?,‎मिली कहाँ तू उससे? तेरे ऑफ़िस में काम करता है?,तू
IndicDialogue,Good Newwz,1956816836,421,"नहीं मिलना मुझे।
नहीं मिलना ऐसे गुप्त रोग विशेषज्ञ से।
-नहीं मिलना मुझे। -वरुण!
तुम किस सदी में जी रहे हो?
एक मिनट, भाभी। वरुण,",____ वो चेरी याद है?,तुझे वो चेरी याद है?,तुझे
IndicDialogue,Madam Chief Minister,1957179704,98,"मोहित! निकल आ बे!
तुम्हारे लिए।
बॉम्बे से है।
-अरे वाह। -बहुत महंगी है।
तारा सस्ता माल तो वैसी भी नहीं पहनती।",मैंने सोचा ____ मुझे तोहफा चुनाव जीतने के बाद ही दोगे।,मैंने सोचा तुम मुझे तोहफा चुनाव जीतने के बाद ही दोगे।,तुम
IndicDialogue,Lust Stories 2,1958186552,1361,"ये गई मेरी गोटी अंदर।
बाबा। -हाँ?
वो मुझे आगे की पढ़ाई इंग्लैंड में करनी है।
क्यों? यहाँ क्या समस्या है?
पढ़ाई अच्छी है वहाँ पे।",और अब तो ____ कॉन्ट्रेक्ट भी मिल गया है।,और अब तो आपको कॉन्ट्रेक्ट भी मिल गया है।,आपको
IndicDialogue,Hit the First Case,1957795759,453,"कब से?
सर, मुझे नेहा के केस की डिटेल्स चाहिए।
बैठो।
ठीक हूँ, सर।
नेहा का प्रोफाइल पहले से मोबाइल यूनिट्स तक पहुँच चुका है।","टाइम वेस्ट नहीं करते हैं, सर। ____ मुझे डिटेल्स दे दीजिए।","टाइम वेस्ट नहीं करते हैं, सर। आप मुझे डिटेल्स दे दीजिए।",आप
IndicDialogue,Lust Stories 2,1958186552,653,"जो कि मेरे बांद्रा मॉम्स ग्रुप में है,
-  वो ये सब अनाप-शनाप कह... -  क्या कह रही थी वो?
वो कह रही थी कि तू अपनी मेड को वो सब करने दे रही थी
- और देखती थी, ये सब... -  क्या?
हाँ और फिर वो अपने पैसे-वैसे माँगने लगी,",लेकिन फिर ____ लोगों के बीच कोई बड़ा झगड़ा हो गया,लेकिन फिर तुम लोगों के बीच कोई बड़ा झगड़ा हो गया,तुम
IndicDialogue,Indoo Ki Jawani,1957132233,1347,"बहन जी?
बहन जी?
आपका बेटा दिखाई नहीं दे रहा आज…
-जगराता? -जगराते में?
-कहाँ है? -कहाँ है?",कितनी देर तक बैठा रहेगा ____ यहाँ पे?,कितनी देर तक बैठा रहेगा तू यहाँ पे?,तू
IndicDialogue,Hit the First Case,1957795759,904,"देखी तो है कई बार क्लब में।
-अजय के साथ। -और?
और मैं नहीं जानता, साहब।
हवा सिंह, ये गलती से एक ड्रग डीलर को पकड़ा है।
हम लोग घंटा घर के पीछे हैं।",आगे ____ लोग अरेस्ट--,आगे तुम लोग अरेस्ट--,तुम
IndicDialogue,Ginny Weds Sunny,1956951114,1389,"‎सच तो ये है कि छः महीने पहले ‎तेरी मम्मी ने मुझे तेरे पीछे लगाया था।
‎मतलब हमारी प्रेम कहानी की दुश्मन तेरी मम्मी है।
‎ओए सोला दुनी आठ।
‎प्रेम कहानी वो होती है जिसमें प्रेम होता है।
‎तुम दोनों के बीच में जो चल रहा था, ‎वो कुछ और ही था।","‎____ फ़िक्र ना कर, गिन्नी।","‎तू फ़िक्र ना कर, गिन्नी।",तू
IndicDialogue,The Great Indian Family,1958355201,283,"यह क्या है बे?
रहने दो। मूड ऑफ है हमारा।
क्यों? अपनी शकल देख ली क्या सुबह सुबह?
पंडित तुम सही सही बताना, तुमको माखन सिंह की बिरयानी की कसम है।
यार हम बदसुरत हैं क्या?","नहीं ____ तो रणबीर कपूर दीखते हो मेरी रानी, ट्रू कॉपी।","नहीं तुम तो रणबीर कपूर दीखते हो मेरी रानी, ट्रू कॉपी।",तुम
IndicDialogue,Hit the First Case,1957795759,1857,"रोहित बस मुझे प्रोटेक्ट कर रहा था।
आई एम सॉरी।
अगर मैं बचपन में सपना को रोकती नहीं,
तो आज प्रीति ज़िंदा होती।
हत्या में कोई बहाना नहीं चलता।",सपना के क्राइम के लिए ____ ज़िम्मेदार नहीं हैं।,सपना के क्राइम के लिए आप ज़िम्मेदार नहीं हैं।,आप
IndicDialogue,Jaane Jaan,1958289341,823,"थोड़ी देर के लिए।
कैरीओके?
तारा का मन था।
आप लोग अक्सर ऐसा करते हैं?
बहुत कम, जब भी समय मिलता है।","तो, ____ फिल्म देखी, रेस्टोरेंट गए,","तो, आपने फिल्म देखी, रेस्टोरेंट गए,",आपने
IndicDialogue,Jaadugar,1957742927,1953,"मतलब उसने तेरे को अपना पोजीशन दे दिया, अब बदले में पता नहीं तूने क्या दिया?
हमें भी बॉल दे सकती है दीपा। सिर्फ इकरार को देनी ज़रूरी है क्या?
हमारी कॉलोनी आ जा दीपा। एकदम फॉरवर्ड खिलाएँगे, फॉरवर्ड।
बस वही करना, जो तू इकरार के लिए करती है।
नहीं, नहीं इकरार। यही चाह रहा है ये।","यही चाह रहा है, मैं कह रहा हूँ, अलग रह ____ अलग रह।","यही चाह रहा है, मैं कह रहा हूँ, अलग रह तू अलग रह।",तू
IndicDialogue,Axone,1956818787,1322,"ज़ोरेम।
ज़ोरेम।
ज़ोरेम!
तुम क्या कर रहे हो?
हमारे रिश्ते में क्या कमी रह गई?",उपासना बाजू के कमरे में है। ____ क्या कर रहे हो?,उपासना बाजू के कमरे में है। तुम क्या कर रहे हो?,तुम
IndicDialogue,Jaane Jaan,1958289341,357,"हमें पुलिस को बुलाना पड़ेगा।
क्यों?
और क्या करें?
मैंने ही मारा है उसे।
नहीं, मम्मा।",____ नहीं मारा है।,आपने नहीं मारा है।,आपने
IndicDialogue,Darlings,1957768015,1120,"‎ये मेरा भी न ऐसे शुरुआत में ‎बहुत ऊपर-नीचे हो रहा था।
‎दो-तीन करियर दिमाग में थे मेरे।
‎फिर मैं सोचा रेलवे लाइन में, ‎बड़ा बॉस बन के न, सबकी मारूँगा।
‎साली किस्मत।
‎क्या साली किस्मत? तू है तो, सीनियर टीसी।","‎नाम का है, रे। जैसे ____ नाम का ‎लेखक है न, वैसेइच।","‎नाम का है, रे। जैसे तू नाम का ‎लेखक है न, वैसेइच।",तू
IndicDialogue,Lust Stories 2,1958186552,1252,"यहाँ कुछ नहीं रह गया है, तेरे बकर के अलावा।
और आप?
मैं चला गया, तो आप...
तू मेरी चिंता मत कर।
देख...","____ वहाँ जाएगा, तो मैं भी वहाँ आ जाऊँगी ना।","तू वहाँ जाएगा, तो मैं भी वहाँ आ जाऊँगी ना।",तू
IndicDialogue,Lust Stories 2,1958186552,978,"मैंने सोचा कि मैं तुम्हें कॉल करूँ।
मेरे पति...
कोई तुम्हें मारना नहीं चाहता।
तुम ऐसा सोच भी कैसे सकती हो?
नर्सिंग होम?",तुमने कहा ____ नर्सिंग होम से वापस जा रही थी।,तुमने कहा तुम नर्सिंग होम से वापस जा रही थी।,तुम
IndicDialogue,Indoo Ki Jawani,1957132233,1605,"सर, सर…
वहाँ पर एक लाश पड़ी है।
और हत्यारा शायद उस घर में है उधर।
नहीं।
पहले सबूत लेके आओ, फिर पुलिस थाने रिपोर्ट करो।",-जाओ। -सर ____ समझ नहीं रहे हैं।,-जाओ। -सर आप समझ नहीं रहे हैं।,आप
IndicDialogue,Guilty,1956804853,890,"‎यहां पर कुछ नहीं है। हम... हम केपी से ‎यहां कोई अच्छी-सी धुन डालवाएंगे।
‎""किसकी ख़राबी में हूँ...""
‎क्या बकवास है?
‎तुमने ऐसा क्यों किया?
‎तुम कहां थी उस रात एक बजे तक?",‎-रॉय के यहां। मैंने ____ बताया था। ‎-क्यों?,‎-रॉय के यहां। मैंने तुम्हें बताया था। ‎-क्यों?,तुम्हें
IndicDialogue,Lust Stories 2,1958186552,911,"चलता हूँ। शाम को मिलते हैं।
और आप...
अपनी बंद पड़ी गाड़ी को ठीक कराइए और यहाँ से चलते बनिए।
शाम तक दिखने नहीं चाहिए।
ओह हैलो, आप मुझ से ऐसे नहीं बात कर सकते हैं।",____ भले के लिए कह रहा हूँ।,आपके भले के लिए कह रहा हूँ।,आपके
IndicDialogue,Good Newwz,1956816836,1109,"फ़ोन मत करना आज के बाद।
हैलो।
मेरी क्वालिटी की आईस्क्रीम नहीं रखेगा?
मोनी,
क्या हो रहा है यह सब?",____ भी गर्भवती। वो भी गर्भवती। समझ में नहीं आ रहा हमारे साथ हो क्या रहा है?,तुम भी गर्भवती। वो भी गर्भवती। समझ में नहीं आ रहा हमारे साथ हो क्या रहा है?,तुम
IndicDialogue,Dhamaka,1957450323,1302,"{\an8}‪रघुबीर जी, रघुबीर जी, ‪पुल पर फंसे लोगों के बारे में सोचें।
{\an8}‪उनकी जान ख़तरे में है।
{\an8}‪ पुल किसी भी वक़्त गिर सकता है।
{\an8}‪ आपने रिश्वत ली थी?
‪ पिछले अक्टूबर आपको ‪ज़र्नलिस्ट ऑफ़ द ईयर अवॉर्ड भी मिला था।","‪और जिस इंटरव्यू के दम पर ‪____ ये अवॉर्ड मिला, पता चला कि","‪और जिस इंटरव्यू के दम पर ‪आपको ये अवॉर्ड मिला, पता चला कि",आपको
IndicDialogue,Indoo Ki Jawani,1957132233,1164,"तू हाथ तो लगा के दिखा मुझे!
-क्या? -तू अभी के अभी मेरे घर से निकल।
मीटिंग वगैरह सब रद्द।
तू निकल मेरे घर से। निकल।
विश्वास नहीं होता।",पहले पता होता कि ____ सोच इतनी घटिया है और इतना शक करती हो।,पहले पता होता कि तुम्हारी सोच इतनी घटिया है और इतना शक करती हो।,तुम्हारी
IndicDialogue,Darlings,1957768015,434,"‎ मैं नरम मिजाज़ का हूँ। ‎ खड़ा रह!
‎क्या चल रहा है? चलो, घर चलो।
‎साहब, मैं एक टीसी है। आपकी तरह ‎सरकार के लिए काम करता है मैं भी।
‎ए, ए, हीरो, ठीक से खड़ा रह! ‎साब के सामने खड़ा है।
‎देखा, साब। ऐसे ही धमकाता है। ‎और फिर मारता है। बार-बार मारता है।","‎आएगा ही न मारने को! ____ ऐसा बैठ के ‎ऐसा डरेगा, तो आएगा ही मारने को।","‎आएगा ही न मारने को! तुम ऐसा बैठ के ‎ऐसा डरेगा, तो आएगा ही मारने को।",तुम
IndicDialogue,Lust Stories 2,1958186552,1025,"और मेरे पास तो शादी का सर्टिफिकेट भी था ना साबित करने के लिए।
 तुम सही कह रही हो।
मैं हमेशा से सिर्फ तुम्हारा था।
चाय अच्छी है।
और अब भी हूँ।",वैसे ____ काफी बदल गई हो।,वैसे तुम काफी बदल गई हो।,तुम
IndicDialogue,Hit the First Case,1957795759,472,"पर इसने जवाब ही नहीं दिया।
क्योंकि मैं गुस्सा था।
गुस्सा था, सर।
यहाँ ये गायब होता है, वहाँ वो गायब हो जाती है।
नेहा की माँ को भी इससे बहुत प्रॉब्लम है।",सब को ____ इतनी प्रॉब्लम क्यों होती है?,सब को तुझसे इतनी प्रॉब्लम क्यों होती है?,तुझसे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1669,"रीज़न पता होगा तो सॉर्ट कर दूँगा।
ऐसा क्या रीज़न हो सकता है जो मैं सॉर्ट नहीं कर पाऊँगा?
अगर नहीं बताएगी तो?
बोल, भाई!
वो नहीं होना चाहती तेरे साथ",____ ये जानते हुए उससे सगाई कर रहा है।,तू ये जानते हुए उससे सगाई कर रहा है।,तू
IndicDialogue,Axone,1956818787,1481,"-  मैं बहुत खुश हूँ आज। -  ठीक है चखो तो!
-  मुझे तुमसे प्यार है यार! -  मुझे भी।
-  आना! -  बहुत मस्त है!
सब लोग आओ, खा लो।
बालोमोन, सारा खाना खत्म मत कर देना, ठीक है!",मैं ____ दोनों से प्यार करती हूँ यार!,मैं तुम दोनों से प्यार करती हूँ यार!,तुम
IndicDialogue,Lust Stories 2,1958186552,1038,"ओह, हैलो।
तुम्हारे सामने खड़ा है।
मुझे बहुत गर्व है तुम पर।
तुम कॉलेज के टाइम से यही तो चाहते थे।
अब देखो, [अंग्रेज़ी में] तुमने पा लिया।",लेकिन ____ बिना संभव नहीं था।,लेकिन तुम्हारे बिना संभव नहीं था।,तुम्हारे
IndicDialogue,Axone,1956818787,284,"तो समय ही नहीं है मतलब!
वही तो!
- क्या करें? - शिव, तू मदद कर ना।
एक शर्त है मेरी पर?
क्या?",यार ____ लोगों को ना मुझे पूर्वोत्तर की गर्लफ्रेंड दिलानी पड़ेगी!,यार तुम लोगों को ना मुझे पूर्वोत्तर की गर्लफ्रेंड दिलानी पड़ेगी!,तुम
IndicDialogue,Darlings,1957768015,702,"‎और लड़की लोग के साथ ‎चिपक जाता उससे चुंबक की तरह। ज़ुम्म!
‎चिपकती न?
‎-मौके पे है सब। ‎-मौके पे? मौके पे।
‎खाली मिस कि मिसेज़ भी?
‎हाँ?","‎हमज़ा, ____ जैसा सोच रहा है, ‎वैसा कुछ भी नहीं है।","‎हमज़ा, तू जैसा सोच रहा है, ‎वैसा कुछ भी नहीं है।",तू
IndicDialogue,Hit the First Case,1957795759,1281,"विक्रम।
सर।
तुमने नार्को टेस्ट करवाया था?
यस, सर।
पर आपने जैसा कहा था, सब कानूनी रूप से करवाया।","जिस कानून की ____ बात कर रहा है ना,","जिस कानून की तू बात कर रहा है ना,",तू
IndicDialogue,The Great Indian Family,1958355201,1072,"बुआ...
- नमस्कार। - अस्सलाम वालेकुम।
हम, सिर्फ कपडा बदला है या आत्मा भी हरी हो गई ?
हरी भजन गाते थे हम,
आज हरा कपड़ा पहन लिया, तो हरी मिर्च लग रही है लोगों को।","भैय्या, ____ बात बनाने आये हो कि बिगाड़ने आये हो?","भैय्या, तुम बात बनाने आये हो कि बिगाड़ने आये हो?",तुम
IndicDialogue,Shehzada,1958077493,760,"बू बू।
♪ इश्क में तूने जाने क्या ऐसी चीज़ पिला दी ♪
♪ ले चल जहाँ ले जाना है तुझको है आज़ादी ♪
♪ जब से मिली तू मुझे यारों से रहा ना कोई काम रे ♪
♪ जब से मिली तू मुझे यारों से रहा ना कोई काम रे ♪",♪ इतनी ज़्यादा सोनी है ____ ♪,♪ इतनी ज़्यादा सोनी है तू ♪,तू
IndicDialogue,Shehzada,1958077493,57,"भगवान का शुक्र है!
देखो, सर।
तुम मुझे दो।
अब ये मेरा है।
सर, नहीं।",____ अब तक कुर्बानी दे रहे थे।,आप अब तक कुर्बानी दे रहे थे।,आप
IndicDialogue,Axone,1956818787,1218,"- गिर गए क्या? - रही होगी बुड्ढी!
लाठी कहाँ रख दी आपने?
मुझे पता था तुम्हारे पापा मस्त हैं, जब
उनको निर्वाना टी- शर्ट में देखा।
देखी तूने?",इससे बना लोगे ____ लोग?,इससे बना लोगे तुम लोग?,तुम
IndicDialogue,Good Newwz,1956816836,533,"-मैं कुछ पूछ सकती हूँ, डॉक्टर? -हम्म।
अगर मेरे अंडे फ़र्टिलाइज़ नहीं हुए तो?
तो हम दान किए गए अंडे इस्तेमाल कर सकते हैं।
दान किए गए मतलब?
दान किए गए मतलब किसी जवान महिला के अंडे को इस्तेमाल करके",____ शुक्राणु से फ़र्टिलाइज़ करेंगे और फिर,तुम्हारे शुक्राणु से फ़र्टिलाइज़ करेंगे और फिर,तुम्हारे
IndicDialogue,Indoo Ki Jawani,1957132233,1946,"उसके बारे में चिंता मत करो, मैं इसे संभाल लूँगा।
-वह… -लेकिन…
वह भी तकनीकी रूप से उसका पड़ोसी है।
दोनों पड़ोसी एक दूसरे की मदद करेंगे। आप जाइए।
-लेकिन हम उसके लिए यहाँ हैं। -हम सुरक्षा करेंगे…",-जाइए ____! -हम…,-जाइए आप! -हम…,आप
IndicDialogue,Good Newwz,1956816836,2017,"मैं तुम लोगों से डिलिवरी नहीं कराऊँगी।
डॉक्टर श्रीमती जोशी कहाँ हैं?
डॉक्टर कहाँ हैं? श्रीमती जोशी?
वो आगे की पढ़ाई के लिए अमेरिका गई हैं
और एक साल के बाद आ जाएँगी। ख़ैर,",____ आराम करिए। इन दो बेवकूफ़ोंं के साथ मुझे अपना काम करने दीजिए।,आप आराम करिए। इन दो बेवकूफ़ोंं के साथ मुझे अपना काम करने दीजिए।,आप
IndicDialogue,The White Tiger,1957077990,1628,"‏हमें 40 लाख चाहिए। ‏सोमवार रात, शेरेटन होटल।
‏समझा?
‏ मैंने पहले गाँव से बस ली ‏और फिर ट्रेन पकड़ ली…
‏और आपके बारे में ‏लोगों से पूछते हुए यहाँ आ गए।
‏दादी और परिवार कहते हैं कि आप मेरी शहर में ‏अच्छा देख-रेख करेंगे और ड्राइवर बना देंगे।",‏-कौन हो बे ____? ‏-धरम।,‏-कौन हो बे तुम? ‏-धरम।,तुम
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,2627,"बेबीकेयर
{\an8}कार्तिक और नुसरत को प्यार
{\an8}♪  मैं पूरे का पूरा हूँ मैं अब नहीं  ♪
{\an8}♪  कि उसमें से आधा है तू  ♪
{\an8}♪  या मुमकिन है मुझमें ही रहने लगा  ♪",{\an8}♪  मुझसे भी ज़्यादा है ____  ♪,{\an8}♪  मुझसे भी ज़्यादा है तू  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1132,"पठानी जंच रही है।
ये कॉपी कर रहा है मेरा।
मैं निकलती हूँ।
रुक न, अभी तो आई है।
साढ़े बारह ही तो हुआ है।","नवाब साहब, ____ उठना है 12 बजे।","नवाब साहब, आपको उठना है 12 बजे।",आपको
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1541,"गलत तो है।
पर कोई न, तू जा।
जब तक तू नहीं आती तब तक मिक्की मेरा ख़याल रख लेगा।
रख लोगे न?
कुछ-कुछ होता है, राहुल।",____ नहीं समझोगे।,तुम नहीं समझोगे।,तुम
IndicDialogue,Guilty,1956804853,1621,"‎चलो, हमारे साथ एक ड्रिंक पी लो।
‎मुझे लगता है तुम इन बूढ़ों के साथ बोर हो रहे हो।
‎पूछने के लिए शुक्रिया। लेकिन मैं ठीक हूँ।
‎मुझे यहाँ घिन आ रही है।
‎लेकिन तुम...",‎____ मज़े करो।,‎तुम मज़े करो।,तुम
IndicDialogue,Ginny Weds Sunny,1956951114,1434,"‎निकल!
‎-गिन्नी। ‎-उठ!
‎-गिन्नी यार एक मिनट बात... ‎-हाथ मत पकड़ना।
‎-गिन्नी… ‎-निकल यहाँ से।
‎गिन्नी हमारी बात तो सुन ले।",‎____ तो मैं बाद में बात करूंगी।,‎आपसे तो मैं बाद में बात करूंगी।,आपसे
IndicDialogue,Ginny Weds Sunny,1956951114,42,"‎पर, तुम्हें नहीं लगता है
‎कि हमें एक-दूसरे को जानने के लिए अभी थोड़ा ‎और समय लेना चाहिए...
‎अरे! जानने के लिए तो पूरी ज़िंदगी पड़ी है।
‎ब्याह कर लेते हैं।
‎उसके बाद एक बार रेस्टॉरेंट खुल जाए तो ‎उसको भी चलाएंगे और अपनी ज़िंदगी को भी।",‎तो ____ ये शादी इसलिए करनी है ‎कि तुम अपना रेस्टॉरेंट खोल सको?,‎तो तुम्हें ये शादी इसलिए करनी है ‎कि तुम अपना रेस्टॉरेंट खोल सको?,तुम्हें
IndicDialogue,Jaadugar,1957742927,1322,"वो तेरा बोनस।
तू चाहता है मैं टूर्नामेंट जीतने में तेरी मदद करूँ?
ताकि तू मुझ से शादी कर पाए?
अब जिसने दलदल में फेंका है,
उस से रस्सी फेंकने की उम्मीद तो कर ही सकता हूँ।","मीनू, ____ पापा को असली जादू दिखाना था।","मीनू, तुझे पापा को असली जादू दिखाना था।",तुझे
IndicDialogue,Guilty,1956804853,998,"‎क्या तुम मेरे साथ सोने की कोशिश कर रहे हो?
‎-क्या बकवास है, क्या बोल रही हो तुम? ‎-क्या तुमने इसलिए मुझे यहां लाया?
‎-क्या? ‎-तुम वीजे को जेल भेजना चाहते हो क्योंकि...
‎और मैं इतने दिन से तुमसे बात कर रही थी।
‎-तुम क्या कह रही हो? ‎-वीजे...","‎-वीजे जेल जाएगा मेरी... मेरी वजह से। ‎-नानकी, ____ ठीक तो हो?","‎-वीजे जेल जाएगा मेरी... मेरी वजह से। ‎-नानकी, आप ठीक तो हो?",आप
IndicDialogue,Shehzada,1958077493,1753,"लेकिन कोई इस बारे में बात ही नहीं करना चाहता।
क्यों? क्योंकि सोसाइटी क्या सोचेगी!
क्या यार, बडी। आप तो कुछ कह सकते थे ना।
कम से कम इन दोनों का डिवोर्स तो करा देते।
तुझे क्या लगता है?",सच बोल कर ____ महात्मा बन जाएगा!,सच बोल कर तू महात्मा बन जाएगा!,तू
IndicDialogue,Shehzada,1958077493,1931,"मेरा वारिस है ये!
इसे हम से छीन कर बस इतना ही?
हॉस्पिटल में मैंने नर्स को इससे बात करते हुए सुन लिया था।
जब से पता चला है तूने क्या किया है,
अपने आप को रोक के रखा था।",____ गुस्सा कैसे नहीं आया?,तुम्हें गुस्सा कैसे नहीं आया?,तुम्हें
IndicDialogue,Axone,1956818787,1377,"मतलब, बहन, बहन के बदले बैठ गई?
अब असली शादी तो वहाँ हो रही है ना?
तो हमें तो वहाँ होना चाहिए?
भाई मेरे तो कुछ समझ नहीं आ रहा यार!
बहुत अजीब है सब!","पर यह बता, ____ पूरे दिन कमरे में कर क्या रहा था?","पर यह बता, तू पूरे दिन कमरे में कर क्या रहा था?",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,790,"जिस्मों के मिलन को रूह का मिलन बनाने की ख्वाहिश रखी ये गलत किया?
या किसी के आग़ोश में ऐसा खोया कि उसका हो गया, ये गलत किया?
हाथ काँप रहे मेरे, ये देख।
अब क्या करूँ? कहाँ जाऊँ?
क्या बताऊँ खुद को कि","जिसे ____ अपना सनम, अपना साथी, अपना साया, अपना सब कुछ मान चुका है","जिसे तू अपना सनम, अपना साथी, अपना साया, अपना सब कुछ मान चुका है",तू
IndicDialogue,Jaadugar,1957742927,449,"लेकिन सच्चा प्यार सच्चा समर्पण माँगेगा।
सच्चा बलिदान माँगेगा, सच्ची कुर्बानी माँगेगा।
गुरु जी बहुत कुर्बानियाँ दी हैं मैंने प्यार में। बताया तो था आपको।
उसे रोकने के लिए अपनी टीम का पूरा मैच खराब कर दिया था मैंने।
कुर्बानी में दर्द होता है मीनू।","और ____ ना तेरी टीम से लगाव है, ना फुटबॉल से।","और तुझे ना तेरी टीम से लगाव है, ना फुटबॉल से।",तुझे
IndicDialogue,Indoo Ki Jawani,1957132233,1160,"क्या मैंने कुछ गलत सुना?
मुझे पता है तू यहाँ क्यों आया है।
तुमने उस शादी में मुझे शराब के नशे में देखा,
फिर सोचा, इस भारतीय लड़की के घर जाता हूँ और अपना झंडा गाड़ के आता हूँ।
तू हाथ तो लगा के दिखा मुझे!",-क्या? -____ अभी के अभी मेरे घर से निकल।,-क्या? -तू अभी के अभी मेरे घर से निकल।,तू
IndicDialogue,Madam Chief Minister,1957179704,1613,"मैंने प्यार किया था आपसे।
भरोसा किया था।
फिर भी ये सब…
क्यों?
उसी चीज़ के लिए…",जिस चीज़ के लिए ____…,जिस चीज़ के लिए आपने…,आपने
IndicDialogue,The Great Indian Family,1958355201,1085,"यह हमारा धर्म भी है, और इज़्ज़त भी।
हम दोनों को खतरे में नहीं डाल सकते।
अच्छा तो खतरा अब हम से हो रहा है क्यूंकि एकाएक हम मुस्लमान बन गए। है ना।
दोस्त हम खतरनाक हो चुके हैं, अब्दुल।
- भैय्या तुम्हारी बात नहीं हो रही है। - बात तो हमारी ही है गूंजा।",और यही बात हमें आज ____ सबसे करनी है।,और यही बात हमें आज आप सबसे करनी है।,आप
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1513,"कितने प्यारे लगते हो साथ में, टिहुल।
मुझे तो बहुत जलन हो रही है।
बेबी, मुझे निकलना पड़ेगा, कुछ अर्जेंट काम है।
हाँ!
अच्छा हुआ कि तुम मिल गए आज। वरना बहुत डांट पड़ती इससे।",-____ संभाल लेना। -हाँ।,-तुम संभाल लेना। -हाँ।,तुम
IndicDialogue,Good Newwz,1956816836,1664,"हा-हा-हा।
सत श्री अकाल आंटी जी। क्या हाल हैं?
अच्छा।
किट्टी पर हो?
कर लो, कर लो। बस ऐसे ही किया था।",हम तो ____ पोते को साथ लेकर ही आएँगे।,हम तो आपके पोते को साथ लेकर ही आएँगे।,आपके
IndicDialogue,Axone,1956818787,1285,"- ♪ मस्ताना होता है ♪ - ♪ मस्ताना होता है ♪
- ♪ हर खुशी से हर गम से बेगाना... ♪ -
हाइपर को किसने बुलाया?
लग रहा ना भाई हीरो?
बेटे भारत श्रीलंका का मैच छोड़कर आया हूँ इसके लिए मैं।",वैसे ____ बेन्दांग से मिले?,वैसे तुम बेन्दांग से मिले?,तुम
