source,movie,subtitle_id,line_index,context,masked_line,gold_line,gold_pronoun
IndicDialogue,Madam Chief Minister,1957179704,707,"राखी के उपहार में क्या दे हम?
अरे अब आपसे क्या मांगना भाईसाहब?",सबकुछ ____ ही का तो दिया है।,सबकुछ आप ही का तो दिया है।,आप
IndicDialogue,Madam Chief Minister,1957179704,715,"इन्दु?
क्यों भई?",उस गरीब ने भला क्या बिगाड़ा है ____?,उस गरीब ने भला क्या बिगाड़ा है आपका?,आपका
IndicDialogue,Madam Chief Minister,1957179704,722,"अब बताइए…
भाई का धर्म निभाने के लिए गुरु का धर्म कैसे भूल जाए?",देखो मैडम हमें नहीं मालूम ____ और इंद्रमणि का क्या मामला है।,देखो मैडम हमें नहीं मालूम आपका और इंद्रमणि का क्या मामला है।,आपका
IndicDialogue,Madam Chief Minister,1957179704,732,"तो नाक ही कट जाएगी।
वैसे भी यह हमारी पार्टी का अंदरूनी मामला है।",अब देखिए ना जब मास्टर जी ने ____ कुशवाहा की जगह सीएम बनाया तो हमने कुछ कहा?,अब देखिए ना जब मास्टर जी ने आपको कुशवाहा की जगह सीएम बनाया तो हमने कुछ कहा?,आपको
IndicDialogue,Madam Chief Minister,1957179704,733,"वैसे भी यह हमारी पार्टी का अंदरूनी मामला है।
अब देखिए ना जब मास्टर जी ने आपको कुशवाहा की जगह सीएम बनाया तो हमने कुछ कहा?",____ दाँवा बनता तो नहीं था।,आपका दाँवा बनता तो नहीं था।,आपका
IndicDialogue,Madam Chief Minister,1957179704,734,"अब देखिए ना जब मास्टर जी ने आपको कुशवाहा की जगह सीएम बनाया तो हमने कुछ कहा?
आपका दाँवा बनता तो नहीं था।",लेकिन फिर भी ____ बन गईं सीएम।,लेकिन फिर भी आप बन गईं सीएम।,आप
IndicDialogue,Madam Chief Minister,1957179704,751,"दद्दा आज इन्दु पर समझौता करूँगी, कल किसी और चीज़ पर करना पड़ेगा।
आज झुकूँगी तो बार बार झुकना पड़ेगा।","-दद्दा, यही तो वह चाह रहा है अरविंद सिंह। -क्या, क्या करेगी ____?","-दद्दा, यही तो वह चाह रहा है अरविंद सिंह। -क्या, क्या करेगी तू?",तू
IndicDialogue,Madam Chief Minister,1957179704,754,"इतनी छोटी सी बात के लिए सरकार गिराएगी क्या?
छोटी सी बात?",मेरा समर्थन करने के बदले ____ उसकी बाजू ले रहे हो!,मेरा समर्थन करने के बदले तुम उसकी बाजू ले रहे हो!,तुम
IndicDialogue,Madam Chief Minister,1957179704,755,"छोटी सी बात?
मेरा समर्थन करने के बदले तुम उसकी बाजू ले रहे हो!",____ समझती क्यों नहीं है बात को?,तू समझती क्यों नहीं है बात को?,तू
IndicDialogue,Madam Chief Minister,1957179704,756,"मेरा समर्थन करने के बदले तुम उसकी बाजू ले रहे हो!
तू समझती क्यों नहीं है बात को?",क्यों नहीं समझती है ____ बात को?,क्यों नहीं समझती है तू बात को?,तू
IndicDialogue,Madam Chief Minister,1957179704,761,"इंद्रमणि त्रिपाठी को मंत्री बना और इस मामले को खत्म कर बस।
ना बनाऊँ तो?",-____ मेरी बात टालेगी? -हाँ।,-तू मेरी बात टालेगी? -हाँ।,तू
IndicDialogue,Madam Chief Minister,1957179704,762,"ना बनाऊँ तो?
-तू मेरी बात टालेगी? -हाँ।",____ गलत बात करोगे तो तुम्हारी बात भी टालूँगी दद्दा।,तुम गलत बात करोगे तो तुम्हारी बात भी टालूँगी दद्दा।,तुम
IndicDialogue,Madam Chief Minister,1957179704,782,"यह व्यवस्था तो मुझे पसंद ना है महंत जी।
एक चीज़ जो सबकी है",उस भगवान पर भी ताले डाल दिए ____ लोगों ने?,उस भगवान पर भी ताले डाल दिए तुम लोगों ने?,तुम
IndicDialogue,Madam Chief Minister,1957179704,784,"उस भगवान पर भी ताले डाल दिए तुम लोगों ने?
मैं अंदर जा रही हूँ दर्शन करने।",मेरी जात भी ____ पता है और औकात भी।,मेरी जात भी तुम्हें पता है और औकात भी।,तुम्हें
IndicDialogue,Madam Chief Minister,1957179704,829,"सरकार में हलचल है
हमारे समर्थन को हल्के में ना लिया जाए","मैडम, प्रैस को ____ खिलाफ कितना मसाला दे रहे हैं अरविंद सर।","मैडम, प्रैस को आपके खिलाफ कितना मसाला दे रहे हैं अरविंद सर।",आपके
IndicDialogue,Madam Chief Minister,1957179704,830,"हमारे समर्थन को हल्के में ना लिया जाए
मैडम, प्रैस को आपके खिलाफ कितना मसाला दे रहे हैं अरविंद सर।",____ उनका खेल समझ रही हैं ना?,आप उनका खेल समझ रही हैं ना?,आप
IndicDialogue,Madam Chief Minister,1957179704,838,"कि ढाई सौ साल तक याद करेंगे।
मैडम।",____ कोई विधायक मिलने आए हैं।,आपसे कोई विधायक मिलने आए हैं।,आपसे
IndicDialogue,Madam Chief Minister,1957179704,840,"आपसे कोई विधायक मिलने आए हैं।
प्रणाम!",सोचा ____ हमसे नाराज़ हैं।,सोचा आप हमसे नाराज़ हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,846,"बस निवेदन करने आए हैं कि पुरानी बातें भूल जाए।
और हमें मंत्री बनाकर जनता की सेवा करने का मौका दीजिए।",____ तो सीएम हैं।,आप तो सीएम हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,847,"और हमें मंत्री बनाकर जनता की सेवा करने का मौका दीजिए।
आप तो सीएम हैं।",पुराने दिनों का बदला लेना ____ शोभा नहीं देता।,पुराने दिनों का बदला लेना आपको शोभा नहीं देता।,आपको
IndicDialogue,Madam Chief Minister,1957179704,848,"आप तो सीएम हैं।
पुराने दिनों का बदला लेना आपको शोभा नहीं देता।",अब ____ याद रखेंगी तो उन दिनों की याद हमें भी आएगी।,अब आप याद रखेंगी तो उन दिनों की याद हमें भी आएगी।,आप
IndicDialogue,Madam Chief Minister,1957179704,851,"लड़कों का हॉस्टल कमरा नंबर 56 की कई यादें हमारे मोबाइल में आज भी मौजूद हैं।
तमीज से बात करिए विधायक जी।","खान साहब ____ बाहर जाइए, बबलू को भेजिए।","खान साहब आप बाहर जाइए, बबलू को भेजिए।",आप
IndicDialogue,Madam Chief Minister,1957179704,854,"जी मैडम।
तेरा बाप मर गया ना पिछले महीने?",____ कैसा बेटा है?,तू कैसा बेटा है?,तू
IndicDialogue,Madam Chief Minister,1957179704,863,"-और कुशवाहा जी। -जी?
बताइए क्या समाचार हैं?",____ ही के काम में लगे हुए हैं।,आप ही के काम में लगे हुए हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,871,"तबीयत खराब है।
फैजाबाद विश्राम भवन गए हैं आराम करने के लिए।",-____ एक काम कीजिए। -जी।,-आप एक काम कीजिए। -जी।,आप
IndicDialogue,Madam Chief Minister,1957179704,896,"अब ऐसे में आराम क्या उनको खाक मिलेगा बताइए?
-दीदी। -हम्म?",____ से एक बात पूछूँ?,तुम से एक बात पूछूँ?,तुम
IndicDialogue,Madam Chief Minister,1957179704,898,"तुम से एक बात पूछूँ?
पूछो।",ये सारे लोग ____ इतने खिलाफ क्यों हैं?,ये सारे लोग तुम्हारे इतने खिलाफ क्यों हैं?,तुम्हारे
IndicDialogue,Madam Chief Minister,1957179704,899,"पूछो।
ये सारे लोग तुम्हारे इतने खिलाफ क्यों हैं?",जब भी कोई आता है ____ बुराई करता है।,जब भी कोई आता है तुम्हारी बुराई करता है।,तुम्हारी
IndicDialogue,Madam Chief Minister,1957179704,908,"भई खुशबू तो बड़ी अच्छी है!
क्या बनाया है?",____ मनपसंद।,तुम्हारा मनपसंद।,तुम्हारा
IndicDialogue,Madam Chief Minister,1957179704,914,"इतने दिनों बाद आज दद्दा चाव से खाना खा रहे हैं।
अरे भई सीएम के हाथ का खाना कहाँ रोज़ रोज़ नसीब होता है!","____ क्या खड़े देख रहे हो? जाओ, हलवा लेकर आओ।","तुम क्या खड़े देख रहे हो? जाओ, हलवा लेकर आओ।",तुम
IndicDialogue,Madam Chief Minister,1957179704,918,"अब सोऊँगा।
कल विधायकों की मीटिंग बुलाई है मैंने।",मेरे विचार से ____ इस्तीफा दे देना चाहिए।,मेरे विचार से तुझे इस्तीफा दे देना चाहिए।,तुझे
IndicDialogue,Madam Chief Minister,1957179704,920,"मेरे विचार से तुझे इस्तीफा दे देना चाहिए।
वैसे भी सरकार चलाना बहुत उलझन का काम है बेटा।",____ कहोगे तो कर देंगे।,तुम कहोगे तो कर देंगे।,तुम
IndicDialogue,Madam Chief Minister,1957179704,928,"या वह अरविंद सिंह…
जो ढाई साल से पहले ही सीएम बनना चाह रहा है?",मेरे पीछे से आकर ____ कान भरते हैं।,मेरे पीछे से आकर तुम्हारे कान भरते हैं।,तुम्हारे
IndicDialogue,Madam Chief Minister,1957179704,931,"मेरे बारे में भला बुरा कहते हैं।
मेरे मंत्री और विधायकों तक को भड़काते हैं।",मैं तो कभी ना आई किसी की शिकायत लेकर ____ पास।,मैं तो कभी ना आई किसी की शिकायत लेकर तुम्हारे पास।,तुम्हारे
IndicDialogue,Madam Chief Minister,1957179704,932,"मेरे मंत्री और विधायकों तक को भड़काते हैं।
मैं तो कभी ना आई किसी की शिकायत लेकर तुम्हारे पास।","जब से ____ सीएम बनी है ना,","जब से तू सीएम बनी है ना,",तू
IndicDialogue,Madam Chief Minister,1957179704,946,"बच्चियों में साइकल बँटवाना गलत है?
सड़कें, स्कूल, मेट्रो बनवाना गलत है?","दद्दा, ____ समझ क्यों ना रहे?","दद्दा, तुम समझ क्यों ना रहे?",तुम
IndicDialogue,Madam Chief Minister,1957179704,947,"सड़कें, स्कूल, मेट्रो बनवाना गलत है?
दद्दा, तुम समझ क्यों ना रहे?",मैं वही काम कर रही हूँ जो ____ चाहते थे।,मैं वही काम कर रही हूँ जो तुम चाहते थे।,तुम
IndicDialogue,Madam Chief Minister,1957179704,958,"ज़रा सी आलोचना हुई नहीं
कि बस लगी साजिश का इल्जाम लगाने।","-दद्दा ____ समझो-- -बस, मैं इस बारे में","-दद्दा तुम समझो-- -बस, मैं इस बारे में",तुम
IndicDialogue,Madam Chief Minister,1957179704,965,"जब अपनों का समर्थन खोने लगे,
तो पद त्याग देने में ही भलाई है।",____ समर्थन भी खो दिया क्या मैंने?,तुम्हारा समर्थन भी खो दिया क्या मैंने?,तुम्हारा
IndicDialogue,Madam Chief Minister,1957179704,968,"बत्ती बंद कर देना बाहर जाते समय।
मुझे बताया गया है…",कि ____ लोग मुख्यमंत्री की कार्यशैली से ख़ुश नहीं हैं,कि आप लोग मुख्यमंत्री की कार्यशैली से ख़ुश नहीं हैं,आप
IndicDialogue,Madam Chief Minister,1957179704,976,"मैं जानता हूँ कि मुख्यमंत्री से गलतियाँ हुईं हैं
और एक नहीं कई गलतियाँ।","____ लोगों का गुस्सा, आप लोगों की शिकायत,","आप लोगों का गुस्सा, आप लोगों की शिकायत,",आप
IndicDialogue,Madam Chief Minister,1957179704,985,"और उसके इरादों पर कोई शक नहीं है।
हाँ अरविंद बाबू…","अगर ____ मेरे निर्णय से सहमत नहीं हैं,","अगर आप मेरे निर्णय से सहमत नहीं हैं,",आप
IndicDialogue,Madam Chief Minister,1957179704,986,"हाँ अरविंद बाबू…
अगर आप मेरे निर्णय से सहमत नहीं हैं,",तो ____ बेशक अपना समर्थन वापस ले सकते हैं।,तो आप बेशक अपना समर्थन वापस ले सकते हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,990,"लेकिन मुख्यमंत्री का बदलना नहीं।
यह बात तय है।",____ मार्गदर्शक हैं।,आप मार्गदर्शक हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,991,"यह बात तय है।
आप मार्गदर्शक हैं।",____ आदेश सिर आँखों पर मास्टर जी।,आपका आदेश सिर आँखों पर मास्टर जी।,आपका
IndicDialogue,Madam Chief Minister,1957179704,992,"आप मार्गदर्शक हैं।
आपका आदेश सिर आँखों पर मास्टर जी।",हम ____…,हम आपके…,आपके
IndicDialogue,Madam Chief Minister,1957179704,1006,"तो कोई मुख्यमंत्री।
लेकिन हम ही पीछे रह गए।",____ पहले इंसान हो भैया जी जो हमारे बारे में सोचे।,आप पहले इंसान हो भैया जी जो हमारे बारे में सोचे।,आप
IndicDialogue,Madam Chief Minister,1957179704,1007,"लेकिन हम ही पीछे रह गए।
आप पहले इंसान हो भैया जी जो हमारे बारे में सोचे।",जानते हो ____ पीछे क्यों रह गए सुंदर?,जानते हो तुम पीछे क्यों रह गए सुंदर?,तुम
IndicDialogue,Madam Chief Minister,1957179704,1008,"आप पहले इंसान हो भैया जी जो हमारे बारे में सोचे।
जानते हो तुम पीछे क्यों रह गए सुंदर?",क्योंकि ____ राजनीति नहीं समझते।,क्योंकि तुम राजनीति नहीं समझते।,तुम
IndicDialogue,Madam Chief Minister,1957179704,1023,"अगर गलती की ना,
कान खींचने से बाज नहीं आएगा तेरा दद्दा।","____ हो ना,","तुम हो ना,",तुम
IndicDialogue,Madam Chief Minister,1957179704,1041,"उठिए भाईसाहब!
भाईसाहब गज़ब हो गया।",-भाईसाहब-- -____ पकड़के मारेंगे साले एक झापड़!,-भाईसाहब-- -तुमको पकड़के मारेंगे साले एक झापड़!,तुमको
IndicDialogue,Madam Chief Minister,1957179704,1044,"-भाईसाहब-- -क्या हुआ?
गज़ब हो गया भाईसाहब, बहुत गज़ब हो गया।",कब से ____ नंबर लगा रहे हैं। आपका फ़ोन बंद आ रहा है।,कब से आपका नंबर लगा रहे हैं। आपका फ़ोन बंद आ रहा है।,आपका
IndicDialogue,Madam Chief Minister,1957179704,1052,"-कहाँ ले गई? -शासकीय अतिथि गृह।
और सुना है, कल सुबह गवर्नर के सामने परेड कराएगी अपने समर्थन में।",पार्टी तोड़ दी ____ भाईसाहब उसने।,पार्टी तोड़ दी आपकी भाईसाहब उसने।,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1066,"यह गुंडागर्दी नहीं चलेगी।
-बिलकुल नहीं चलेगी! -नहीं चलेगी!",____ लोगों को इस तरह यहाँ लाने के लिए माफ़ी चाहती हूँ।,तुम लोगों को इस तरह यहाँ लाने के लिए माफ़ी चाहती हूँ।,तुम
IndicDialogue,Madam Chief Minister,1957179704,1067,"-बिलकुल नहीं चलेगी! -नहीं चलेगी!
तुम लोगों को इस तरह यहाँ लाने के लिए माफ़ी चाहती हूँ।",और अगर मेरे लोगों ने ____ साथ कोई बदतमीजी की हो तो मुझे खेद है।,और अगर मेरे लोगों ने तुम्हारे साथ कोई बदतमीजी की हो तो मुझे खेद है।,तुम्हारे
IndicDialogue,Madam Chief Minister,1957179704,1068,"तुम लोगों को इस तरह यहाँ लाने के लिए माफ़ी चाहती हूँ।
और अगर मेरे लोगों ने तुम्हारे साथ कोई बदतमीजी की हो तो मुझे खेद है।",पर खेद तो मुझे ____ हालत पर भी है।,पर खेद तो मुझे आपकी हालत पर भी है।,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1069,"और अगर मेरे लोगों ने तुम्हारे साथ कोई बदतमीजी की हो तो मुझे खेद है।
पर खेद तो मुझे आपकी हालत पर भी है।","मैं ____ पूछना चाहती हूँ,","मैं आपसे पूछना चाहती हूँ,",आपसे
IndicDialogue,Madam Chief Minister,1957179704,1070,"पर खेद तो मुझे आपकी हालत पर भी है।
मैं आपसे पूछना चाहती हूँ,",क्या मिला ____ अरविंद सिंह की अगुआई में?,क्या मिला तुम्हें अरविंद सिंह की अगुआई में?,तुम्हें
IndicDialogue,Madam Chief Minister,1957179704,1075,"सारे ठेके दिए सिर्फ अपने लोगों को।
अरे उनका धंधा दोगुना हो गया छह महीने में।",मगर ____ अगर अपने क्षेत्र में,मगर तुम अगर अपने क्षेत्र में,तुम
IndicDialogue,Madam Chief Minister,1957179704,1076,"अरे उनका धंधा दोगुना हो गया छह महीने में।
मगर तुम अगर अपने क्षेत्र में",एक हैंडपंप भी लगाना चाहो तो ____ उसकी अनुमति लेनी पड़ेगी।,एक हैंडपंप भी लगाना चाहो तो तुम्हें उसकी अनुमति लेनी पड़ेगी।,तुम्हें
IndicDialogue,Madam Chief Minister,1957179704,1077,"मगर तुम अगर अपने क्षेत्र में
एक हैंडपंप भी लगाना चाहो तो तुम्हें उसकी अनुमति लेनी पड़ेगी।",यह सम्मान किया उसने ____!,यह सम्मान किया उसने तुम्हारा!,तुम्हारा
IndicDialogue,Madam Chief Minister,1957179704,1090,"बस बोलो कि थोड़ी देर के लिए पीछे का दरवाजा खुला रखे।
मेरी पेशकश है,","कि अगर ____ सब विकास पार्टी छोड़कर मेरी पार्टी में शामिल हो जाओ,","कि अगर तुम सब विकास पार्टी छोड़कर मेरी पार्टी में शामिल हो जाओ,",तुम
IndicDialogue,Madam Chief Minister,1957179704,1091,"मेरी पेशकश है,
कि अगर तुम सब विकास पार्टी छोड़कर मेरी पार्टी में शामिल हो जाओ,",तो मैं ____ सबको मंत्री बनाऊँगी।,तो मैं तुम सबको मंत्री बनाऊँगी।,तुम
IndicDialogue,Madam Chief Minister,1957179704,1094,"जय हिन्द सर।
जय हिन्द सर।",____ जाओ। चाय पी लो।,तुम जाओ। चाय पी लो।,तुम
IndicDialogue,Madam Chief Minister,1957179704,1103,"जो करना है जल्दी कीजिएगा।
15 मिनट में सब आ जाएँगे।",अगले एक घंटे में ____ वजन जितना सोना तुम्हारे घर पर पहुँचेगा।,अगले एक घंटे में तुम्हारे वजन जितना सोना तुम्हारे घर पर पहुँचेगा।,तुम्हारे
IndicDialogue,Madam Chief Minister,1957179704,1108,"जी मैडम।
छावनी बना दी है पूरे अतिथि गृह को।",____ इजाज़त के बिना प्रधानमंत्री भी अंदर नहीं आ सकते।,आपकी इजाज़त के बिना प्रधानमंत्री भी अंदर नहीं आ सकते।,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1111,"और हमारे सारे विधायक?
क्लार्क अवध होटल में मैडम। पूरी सुरक्षा में।",____ चिंता ना करें। बबलू उन्हीं की साथ है।,आप चिंता ना करें। बबलू उन्हीं की साथ है।,आप
IndicDialogue,Madam Chief Minister,1957179704,1113,"आप चिंता ना करें। बबलू उन्हीं की साथ है।
सुबह नौ बजे गवर्नर आवास पहुँचेंगे।",____ समर्थन में शपथ पत्र पर हस्ताक्षर कर देंगे।,आपके समर्थन में शपथ पत्र पर हस्ताक्षर कर देंगे।,आपके
IndicDialogue,Madam Chief Minister,1957179704,1119,"भैया जी यह वाला कमरा है।
यह वाला।",____ जाकर पुलिस पर नज़र रख।,तू जाकर पुलिस पर नज़र रख।,तू
IndicDialogue,Madam Chief Minister,1957179704,1153,"अबे तो 44 विधायक गए कहाँ?
भाईसाहब!",____ निकलो यहाँ से।,आप निकलो यहाँ से।,आप
IndicDialogue,Madam Chief Minister,1957179704,1185,"हम बाराबंकी गए हुए थे। सत्यनारायण के--
रूक जाइए। हम कहते हैं रूक जाइए सर!",-सर! - ____ माँ की।,-सर! - तुम्हारी माँ की।,तुम्हारी
IndicDialogue,Madam Chief Minister,1957179704,1207,"मुख्यमंत्री तारा रूपराम आज पहली दफा अपने गाँव राजाखेड़ा पहुँची।
यहाँ मुख्यमंत्री ने अपने पैतृक निवास में",सरकार ____ द्वार नामक कार्यक्रम में जनता की समस्याओं को सुना।,सरकार आपके द्वार नामक कार्यक्रम में जनता की समस्याओं को सुना।,आपके
IndicDialogue,Madam Chief Minister,1957179704,1215,"अगर मैं भी यहीं रहती तो लुगाइयों की तरह बच्चे पाल रही होती।
घोबर के उपले थेप रही होती मैं।",मैडम कभी शादी के बारे में नहीं सोचा ____?,मैडम कभी शादी के बारे में नहीं सोचा आपने?,आपने
IndicDialogue,Madam Chief Minister,1957179704,1219,"मेरे मुँह से निकल गया।
मुझे यह कहना नहीं चाहिए था। माफ़ कीजिए।",____ करोगे मुझ से शादी खान साहब?,तुम करोगे मुझ से शादी खान साहब?,तुम
IndicDialogue,Madam Chief Minister,1957179704,1243,"क्योंकि मैं करारी हूँ।
- -तेज़ कटारी हूँ।",और मैं ____ हूँ!,और मैं तुम्हारी हूँ!,तुम्हारी
IndicDialogue,Madam Chief Minister,1957179704,1249,"तो आज…
अपने जन्मदिन के मौके पर,",मैं ____ सबको एक उपहार देना चाहती हूँ।,मैं तुम सबको एक उपहार देना चाहती हूँ।,तुम
IndicDialogue,Madam Chief Minister,1957179704,1258,"दानिश रहमान खान।
जन्मदिन मुबारक हो।",____ शादी मुबारक हो।,आपको शादी मुबारक हो।,आपको
IndicDialogue,Madam Chief Minister,1957179704,1259,"जन्मदिन मुबारक हो।
आपको शादी मुबारक हो।",तो क्या कहते हैं ____ लोग?,तो क्या कहते हैं आप लोग?,आप
IndicDialogue,Madam Chief Minister,1957179704,1263,"स्वीकार है!
पता है खान साहब, मैं ज़िंदगी में कभी ना डरी।",यह तो सभी जानते हैं ____ बहुत बहादुर हैं।,यह तो सभी जानते हैं आप बहुत बहादुर हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,1265,"यह तो सभी जानते हैं आप बहुत बहादुर हैं।
हाँ पर उतनी नहीं जितनी दिखती हूँ।",पर जिस दिन ____ गोली लगी थी ना…,पर जिस दिन आपको गोली लगी थी ना…,आपको
IndicDialogue,Madam Chief Minister,1957179704,1269,"क्यों?
दद्दा के जाने के बाद मैं अकेली सी पड़ गई थी।","पर जब से ____ आए हों ना,","पर जब से आप आए हों ना,",आप
IndicDialogue,Madam Chief Minister,1957179704,1272,"कुछ अच्छा सा लगने लगा है।
इन सारी ख़ुशियों का हक़ है आपको।",विधायक जी मुख्यमंत्री पर जानलेवा हमला करने की साजिश का आरोप है ____ पर।,विधायक जी मुख्यमंत्री पर जानलेवा हमला करने की साजिश का आरोप है आप पर।,आप
IndicDialogue,Madam Chief Minister,1957179704,1283,"हुजूर, विधायक जी को विधानसभा सत्र में शामिल होने
और दूसरी ज़िम्मेदारियाँ निभाने का पूरा अधिकार है।",और ____ जानकारी के लिए यह भी बता दे,और आपकी जानकारी के लिए यह भी बता दे,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1288,"जो कि कानूनन ज़रूरी है।
-विधायक जी। -जी हुजूर।",____ जमानत स्वीकृत की जाती है।,आपकी जमानत स्वीकृत की जाती है।,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1292,"-बधाई हो भाईसाहब। -आओ।
बधाई हो भाईसाहब!",जान से मार देंगे ____ साले।,जान से मार देंगे तुमको साले।,तुमको
IndicDialogue,Madam Chief Minister,1957179704,1296,"- अरे डॉ. लक्ष्मी। - यहाँ से मैडम।
क्या बात है!",कैसी हो ____?,कैसी हो तुम?,तुम
IndicDialogue,Madam Chief Minister,1957179704,1298,"कैसी हो तुम?
सीएम मैडम ने पहचाना तो।",____ कैसे नहीं पहचानूँगी भई?,तुम्हें कैसे नहीं पहचानूँगी भई?,तुम्हें
IndicDialogue,Madam Chief Minister,1957179704,1301,"इतनी पुरानी दोस्ती है।
वह तो है।",कैसी हो ____?,कैसी हो तुम?,तुम
IndicDialogue,Madam Chief Minister,1957179704,1303,"कैसी हो तुम?
ठीक हूँ।",लेकिन ____ आजकल बिलकुल ठीक नहीं लग रही हैं।,लेकिन आप आजकल बिलकुल ठीक नहीं लग रही हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,1313,"यह तो सिर्फ बुखार की दवाई है डॉक्टर।
उन्हें बदन दर्द और जी मचलने की भी शिकायत है।",____ उसकी दवाई भी लिखनी चाहिए ना।,आपको उसकी दवाई भी लिखनी चाहिए ना।,आपको
IndicDialogue,Madam Chief Minister,1957179704,1314,"उन्हें बदन दर्द और जी मचलने की भी शिकायत है।
आपको उसकी दवाई भी लिखनी चाहिए ना।",वैसे ____ दक्षता किस में है?,वैसे आपकी दक्षता किस में है?,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1316,"वैसे आपकी दक्षता किस में है?
इनकी दक्षता यह है कि ये मेरी दोस्त हैं।","मैडम, मेरे ख्याल से ____ किसी स्पेशलिस्ट को दिखाना चाहिए।","मैडम, मेरे ख्याल से आपको किसी स्पेशलिस्ट को दिखाना चाहिए।",आपको
IndicDialogue,Madam Chief Minister,1957179704,1319,"ऐसा कुछ नहीं हुआ है मुझे।
दो चार दिन इनकी दवाई खाकर बिलकुल ठीक हो जाऊँगी मैं।",____ जाओ अपना काम करो।,तुम जाओ अपना काम करो।,तुम
IndicDialogue,Madam Chief Minister,1957179704,1333,"देख मैंने तेरी मनपसंद आलू की सब्जी, पुरी और दही जलेबी बनाया है।
अरे वाह!","सॉरी मैडम, ____ यह नहीं खा सकतीं।","सॉरी मैडम, आप यह नहीं खा सकतीं।",आप
IndicDialogue,Madam Chief Minister,1957179704,1336,"क्यों?
मैडम, डॉक्टर ने मना किया है।",____ यह खाइये।,आप यह खाइये।,आप
IndicDialogue,Madam Chief Minister,1957179704,1339,"क्यों मेरे पीछे पड़ी है?
मुझे नहीं खाना यह तेरा घास-फूस!",अरे वह ____ ही के फायदे के लिए कह रही है।,अरे वह आप ही के फायदे के लिए कह रही है।,आप
IndicDialogue,Madam Chief Minister,1957179704,1340,"मुझे नहीं खाना यह तेरा घास-फूस!
अरे वह आप ही के फायदे के लिए कह रही है।",____ खाने का ध्यान रखेंगी नहीं। तबीयत फिर बिगड़ जाएगी।,आप खाने का ध्यान रखेंगी नहीं। तबीयत फिर बिगड़ जाएगी।,आप
IndicDialogue,Madam Chief Minister,1957179704,1348,"रसोईया भी कोई अंग्रेज़ी उठाकर ले आई है ससुरी।
उसे अपना काम करने दो ना।",____ भी इसका साथ दे रहे हों खान साहब?,आप भी इसका साथ दे रहे हों खान साहब?,आप
IndicDialogue,Madam Chief Minister,1957179704,1362,"-हत्यारी तारा मुर्दाबाद! -मुर्दाबाद, मुर्दाबाद!
-हत्यारी तारा मुर्दाबाद! -मुर्दाबाद, मुर्दाबाद!","साथियो, मैं ____ सबके सामने","साथियो, मैं आप सबके सामने",आप
IndicDialogue,Madam Chief Minister,1957179704,1370,"-हमारी मांग… -सीबीआई जाँच!
रामदा प्लाज़ा",बड़ी मेहरबानी जो ____ हमारे कहने पर यहाँ आए।,बड़ी मेहरबानी जो आप हमारे कहने पर यहाँ आए।,आप
IndicDialogue,Madam Chief Minister,1957179704,1371,"रामदा प्लाज़ा
बड़ी मेहरबानी जो आप हमारे कहने पर यहाँ आए।",____ तो सबकुछ जानते हैं।,आप तो सबकुछ जानते हैं।,आप
IndicDialogue,Madam Chief Minister,1957179704,1375,"-काम की बात कीजिए कुशवाहा जी। -दिल्ली में राष्ट्रपति से मिलकर आ रहे हैं।
एक दो दिन में सीबीआई जाँच का आदेश होने ही वाला है।",____ तो अच्छी तरह जानते हैं कि हमारी पार्टी कैसे टूटी और इन्दु का क्या हुआ।,आप तो अच्छी तरह जानते हैं कि हमारी पार्टी कैसे टूटी और इन्दु का क्या हुआ।,आप
IndicDialogue,Madam Chief Minister,1957179704,1376,"एक दो दिन में सीबीआई जाँच का आदेश होने ही वाला है।
आप तो अच्छी तरह जानते हैं कि हमारी पार्टी कैसे टूटी और इन्दु का क्या हुआ।",ऐसे कायदे से तो जाँच ____ भी होनी चाहिए खान साहब।,ऐसे कायदे से तो जाँच आपकी भी होनी चाहिए खान साहब।,आपकी
IndicDialogue,Madam Chief Minister,1957179704,1378,"ऐसे कायदे से तो जाँच आपकी भी होनी चाहिए खान साहब।
करवा लीजिए ना।",-किसने रोका है ____? -एक मिनट।,-किसने रोका है आपको? -एक मिनट।,आपको
IndicDialogue,Madam Chief Minister,1957179704,1380,"-किसने रोका है आपको? -एक मिनट।
हम लोग यहाँ बहस करने के लिए नहीं आए हैं।",एक प्रस्ताव है ____ लिए।,एक प्रस्ताव है आपके लिए।,आपके
